,country,lang,project,id,adm0,adm1,adm2,adm3,adm4,name,address,municipality,lat,lon,lat_int,lon_int,image,commonscat,source,changed,monument_article,registrant_url
3396,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012375,bytearray(b'se'),bytearray(b'se-x'),Ljusdal,,,[[Nors ångsåg]] (Nor 4:2),,Ljusdal,61.66131,16.32135,1233.0,326.0,Nors ångsåg 01.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Nors_ångsåg,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012375
3397,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012377,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,"[[Societetshuset, Eksjö|Societetshuset]] Societeten 1",[[Eksjö]],Eksjö,57.66872,14.96947,1153.0,299.0,Eksjö Lilla Torg.jpg,"Societetshuset, Eksjö",//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,"Societetshuset,_Eksjö",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012377
3398,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012378,bytearray(b'se'),bytearray(b'se-h'),Högsby,,,[[Bötterums gästgivargård]] (Bötterum 8:1),,Högsby,57.09342,16.15541,1142.0,323.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Bötterums_gästgivargård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012378
3399,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012379,bytearray(b'se'),bytearray(b'se-x'),Ljusdal,,,"[[Stenegård|Stenegården]] (Stene 9:1; f.d. Stene 5:1, 6:2)",,Ljusdal,61.70839,16.18836,1234.0,324.0,Stenegård.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Stenegård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012379
3400,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012380,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,[[Ebbetorp|Ebbetorps säteri]] (Ebbetorp 5:5 och 5:7; f.d. Ebbetorp 5:1),,Kalmar,56.68129,16.25971,1134.0,325.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Ebbetorp,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012380
3401,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012381,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Tigern 1]] (Tigern 1),[[Eksjö]],Eksjö,57.6661,14.97325,1153.0,299.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Tigern_1,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012381
3402,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012382,bytearray(b'se'),bytearray(b'se-x'),Ljusdal,,,[[Hybo#Hybo stationshus|Hybo stationshus]] (Hybo 13:4),,Ljusdal,61.79681,16.19229,1236.0,324.0,Hybo stationshus 01.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Hybo#Hybo_stationshus,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012382
3403,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012385,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Tigern 2]] (Tigern 2),[[Eksjö]],Eksjö,57.66586,14.97344,1153.0,299.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Tigern_2,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012385
3404,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012386,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,"[[Vaxblekargården]] (Vaxblekaren 2,12 och 13)",[[Eksjö]],Eksjö,57.66814,14.97111,1153.0,299.0,Eksjö Vaxblekargården 12386.jpg,Vaxblekargården,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Vaxblekargården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012386
3405,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012387,bytearray(b'se'),bytearray(b'se-x'),Ljusdal,,,[[Järnvägshotellet i Ljusdal|Järnvägshotellet]] (Kläppa 25:4),,Ljusdal,61.82724,16.09602,1237.0,322.0,Ljusdals järnvägshotell.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Järnvägshotellet_i_Ljusdal,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012387
3406,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012388,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,"[[Henriksgården, Rinkaby]] (Rinkaby 8:49)",,Kalmar,56.65347,16.2227,1133.0,324.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,"Henriksgården,_Rinkaby",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012388
3407,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012389,bytearray(b'se'),bytearray(b'se-x'),Ljusdal,,,[[Medeltida härbre i Sandvik|Härbret i Sandvik]] (Gärde 1:17),,Ljusdal,61.98688,16.04846,1240.0,321.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Medeltida_härbre_i_Sandvik,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012389
3408,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012390,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Fagerbergska gården|Vaxblekaren 1 (Fagerbergska gården)]] (Vaxblekaren 1),[[Eksjö]],Eksjö,57.66832,14.97096,1153.0,299.0,Eksjö Vaxblekaren 1 Fagerbergska gården 02.jpg,Vaxblekaren 1,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Fagerbergska_gården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012390
3409,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012391,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,[[Kalmar slott]] (Slottet 1; f.d. stg 353),,Kalmar,56.65804,16.35505,1133.0,327.0,Kalmar Slott Aug2011.jpg,Kalmar slott,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Kalmar_slott,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012391
3410,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012392,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Melanderska gården]] (Vaxblekaren 11),[[Eksjö]],Eksjö,57.66766,14.97166,1153.0,299.0,Eksjö Norra Kyrkogatan - Arendt Byggmästares gata.jpg,Melanderska gården,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Melanderska_gården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012392
3411,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012393,bytearray(b'se'),bytearray(b'se-x'),Hudiksvall,,,[[Iggesunds bruk|Iggesunds gamla järnverk]] (Iggesunds bruk 1:1),,Hudiksvall,61.63894,17.07237,1233.0,341.0,Iggesunds bruk.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Iggesunds_bruk,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012393
3412,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012394,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Vaxblekaren 10]] (Vaxblekaren 10),[[Eksjö]],Eksjö,57.6684,14.97125,1153.0,299.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Vaxblekaren_10,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012394
3413,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012395,bytearray(b'se'),bytearray(b'se-x'),Ockelbo,,,"[[Brattfors, Ockelbo kommun|Brattfors bruk]] (Brattfors 1:4, 1:8 och Böle S:9, 1:49-50, 1:52-53, 1:55; f.d. Brattfors bruk 1:1 och Åkerby 1:1)",,Ockelbo,60.84338,16.66597,1217.0,333.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,"Brattfors,_Ockelbo_kommun",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012395
3414,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012396,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,"[[Stadshuset, Kalmar]] (Magistern 15)",,Kalmar,56.66472,16.36625,1133.0,327.0,Kalmar City Hall.JPG,"Stadshuset, Kalmar",//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,"Stadshuset,_Kalmar",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012396
3415,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012397,bytearray(b'se'),bytearray(b'se-x'),Ockelbo,,,"[[Vi, Ockelbo kommun|Wij valsverk]] (Vi 1:150)",,Ockelbo,60.88415,16.70617,1218.0,334.0,Wij.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,"Vi,_Ockelbo_kommun",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012397
3416,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012398,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Hennes nåd Holms hus|Vinskänken 3]] (Vinskänken 3),[[Eksjö]],Eksjö,57.66733,14.97046,1153.0,299.0,Eksjö Vinskänken 3 Hennes nåd Holms hus 12398.jpg,Vinskänken 3,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Hennes_nåd_Holms_hus,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012398
3417,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012399,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,[[Appeltofftska huset]] (Rådmannen 1),,Kalmar,56.66361,16.36562,1133.0,327.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Appeltofftska_huset,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012399
3418,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012400,bytearray(b'se'),bytearray(b'se-x'),Sandviken,,,[[Mjölnargården i Gavelhyttan]] (Nor 10:2),,Sandviken,60.55954,16.61174,1211.0,332.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Mjölnargården_i_Gavelhyttan,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012400
3419,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012401,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Bergmanska gården|Vinskänken 2]] (Vinskänken 2),[[Eksjö]],Eksjö,57.66748,14.97065,1153.0,299.0,Eksjö Vinskänken 2 12401.jpg,Vinskänken 2,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Bergmanska_gården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012401
3420,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012402,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,[[Castenska gården]]/Trappgavelhuset (Apotekaren 3),,Kalmar,56.66339,16.36398,1133.0,327.0,Castenska gården.JPG,Castenska gården,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Castenska_gården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012402
3421,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012403,bytearray(b'se'),bytearray(b'se-x'),Sandviken,,,[[Riksdagsmans i Åsen|Riksdagsmans]] (Åsen 1:87),,Sandviken,60.60795,16.60223,1212.0,332.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Riksdagsmans_i_Åsen,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012403
3422,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012404,bytearray(b'se'),bytearray(b'se-x'),Söderhamn,,,"[[Söderhamns gevärsfaktori|Gamla gevärsfaktoriet]] (Borrhuset, Faktoriet 1)",,Söderhamn,61.30106,17.04448,1226.0,341.0,Borrhuset.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Söderhamns_gevärsfaktori,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012404
3423,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012405,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Villa Lustigkulle]] (Lustigkulle 5; f.d. Stg 587),[[Eksjö]],Eksjö,57.65753,14.97337,1153.0,299.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Villa_Lustigkulle,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012405
3424,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012406,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,[[Dahmska huset]] (Borgmästaren 8 och 12),Kalmar,Kalmar,56.66307,16.36635,1133.0,327.0,Dahmska huset-2012-07-16.jpg,Dahmska huset,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Dahmska_huset,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012406
3425,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012407,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,"[[Ekska gården, Kalmar]] (Borgmästaren 1)",,Kalmar,56.66329,16.366,1133.0,327.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,"Ekska_gården,_Kalmar",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012407
3426,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012408,bytearray(b'se'),bytearray(b'se-x'),Hofors,,,[[Erkas]] (Åsmundshyttan 12:7),,Hofors,60.47817,16.4658,1210.0,329.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Erkas,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012408
3427,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012409,bytearray(b'se'),bytearray(b'se-x'),Gävle,,,[[Mackmyra|Mackmyra herrgård och stångjärnssmedja]] (Mackmyra 28:1 o 17:2 o 13:1),,Gävle,60.64004,16.96688,1213.0,339.0,"The manor, Mackmyra bruk Gävle Sweden.JPG",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_G%C3%A4vleborgs_l%C3%A4n&oldid=30647415,2016-06-08 06:52:01,Mackmyra,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012409
3428,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012410,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,[[Gamla brandstationen]] (Rådmannen 5; f.d. Rådmannen 4),,Kalmar,56.66388,16.36614,1133.0,327.0,Kalmar Gamla brandstationen.jpg,Gamla brandstationen,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Gamla_brandstationen,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012410
3429,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012411,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,"[[Gamla Komministergården, Kalmar]] (Borgmästaren 10; f.d. Borgmästaren 3)",,Kalmar,56.66346,16.36638,1133.0,327.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,"Gamla_Komministergården,_Kalmar",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012411
3430,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012412,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Krusagården]] (Färgaren 4),[[Eksjö]],Eksjö,57.66914,14.96933,1153.0,299.0,Krusagården 01.jpg,Krusagården,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Krusagården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012412
3431,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012414,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,[[Grimskärs skans]] (Kvarnholmen 2:14; f.d. stg 1093),,Kalmar,56.65222,16.37019,1133.0,327.0,Grimskärs skans.jpg,Grimskärs skans,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Grimskärs_skans,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012414
3432,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012416,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Fornminnesgården]] (Kopparslagaren 2),[[Eksjö]],Eksjö,57.6692,14.96977,1153.0,299.0,Eksjö Fornminnesgården innergård 02.jpg,Fornminnesgården,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Fornminnesgården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012416
3433,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012418,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,"[[Hantverkshuset, Kalmar]] (Gästgivaren 5)",Kalmar,Kalmar,56.6619,16.36388,1133.0,327.0,Hantverkshuset-2012-07-16.jpg,Hantverkshuset,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,"Hantverkshuset,_Kalmar",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012418
3434,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012419,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,"Gamla Färgeriet, [[Färgaregården]] (Färgaren 3 [del av] och stadsäga 400)",[[Eksjö]],Eksjö,57.66904,14.96874,1153.0,299.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Färgaregården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012419
3435,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012420,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,"Färgaren 3, [[Falleniuska gården|Peder Skomakares gård (Falleniuska gården)]] (Färgaren 3 [del av])",[[Eksjö]],Eksjö,57.66876,14.96903,1153.0,299.0,Eksjoe Altstadt2.JPG,Peder skomakares gård,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Falleniuska_gården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012420
3436,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012424,bytearray(b'se'),bytearray(b'se-f'),Eksjö,,,[[Kopparslagaren 2]] (Kopparslagaren 2; f.d. Brännerigården 2),[[Eksjö]],Eksjö,57.66919,14.97081,1153.0,299.0,Magasin hela sidan.JPG,Kopparslagaren 2,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Kopparslagaren_2,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012424
3437,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012425,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,[[Hillska gården]] (Fältskären 6),,Kalmar,56.66193,16.36382,1133.0,327.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Hillska_gården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012425
3438,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012426,bytearray(b'se'),bytearray(b'se-f'),Jönköping,,,[[Gränna pedagogi]] (Brahe 2),Brahegatan i Gränna,Jönköping,58.02098,14.46568,1160.0,289.0,Gränna pedagogi 02.JPG,Gränna pedagogi,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_J%C3%B6nk%C3%B6pings_l%C3%A4n&oldid=33805579,2016-06-08 06:51:51,Gränna_pedagogi,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012426
3439,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000012427,bytearray(b'se'),bytearray(b'se-h'),Kalmar,,,[[Klapphuset]] (Kvarnholmen 2:20; f.d. stg 2057),,Kalmar,56.66697,16.3709,1133.0,327.0,"Klapphuset, Kvarnholmen, Kalmar.jpg",Klapphuset,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Kalmar_l%C3%A4n&oldid=34691594,2016-06-08 06:51:58,Klapphuset,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000012427
