,bbr,namn,region-iso,funktion,byggar,arkitekt,plats,kommun,lat,lon,bild,commonscat,source,changed,monument_article,registrant_url
1053,21300000014476,[[Örebro centralstation|Örebro stationshus]] (Olaus Petri 3:237;f.d. 3:119),SE-T,Järnvägsstation (1 byggnad),1862,,,Örebro,59.27855,15.21165,Örebro centralstation april 2010.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_%C3%96rebro_l%C3%A4n&oldid=33572717,2016-06-08 06:51:54,Örebro_centralstation,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000014476
1054,21300000013776,[[Oppstuhage]] (Oppstuhaget 7 f.d. Taserud 2:24),SE-S,"Konstnärsateljé,Bostadshus (3 byggnader)",1894,,,Arvika,59.67075,12.6129,Oppstuhage (Oppstuhaget 7 f-d- Taserud 2-24) 2012-09-20 15-39-54.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Oppstuhage,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013776
1055,21300000013774,"[[Övre Stortorpet, Långvak]] (Långvak 3:118)",SE-S,Krukmakeri (1 byggnad),1874,,,Arvika,59.66703,12.66202,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Övre_Stortorpet,_Långvak",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013774
1056,21300000013897,[[Sölje herrgård]] (Sölje 3:4 f.d. Sölje 3:1),SE-S,"Herrgård,Bruksherrgård (1 byggnad)",1789,,,Arvika,59.48777,12.69562,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Sölje_herrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013897
1057,21300000013898,[[Älgå smedja]] (Älgå Stom 1:21 f.d. Älgå Stom 1:1),SE-S,Bruk (1 byggnad),1845,,,Arvika,59.64347,12.47409,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Älgå_smedja,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013898
1058,21300000013799,[[Långban]]s hytta och herrgård (Långbanshyttan 1:230 f.d. Långbanshyttan 1:186 o 1:204),SE-S,"Herrgård,Bruksherrgård,Gruva (17 byggnader)",1854-1856,,,Filipstad,59.85467,14.2617,Cucumber-Långbanshyttan.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Långban,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013799
1059,21300000013964,"[[Bergmästaregården, Filipstad]] (Bergmästaren 1)",SE-S,Ämbets- och tjänstemannaboställe (4 byggnader),1775,,,Filipstad,59.71017,14.1718,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Bergmästaregården,_Filipstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013964
1060,21300000013787,[[Brattforshyttan]] (Brattforshyttan 3:1),SE-S,Hytta (2 byggnader),1835,,,Filipstad,59.66657,14.02129,Brattforshytta v N.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Brattforshyttan,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013787
1061,21300000013980,[[Filipstads kvarn]] (Kvarnen 1),SE-S,Kvarn (1 byggnad),1807,,,Filipstad,59.71222,14.16072,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Filipstads_kvarn,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013980
1062,21300000013798,[[Kärns gård]] (Gräsbosjön 1:9),SE-S,Bergsmansgård (10 byggnader),1700-talets början,,,Filipstad,59.83249,13.93005,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Kärns_gård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013798
1063,21300000013899,[[Motjärnshyttan]] (Motjärnshyttan 1:19 f.d. Järnshyttan 1:1),SE-S,Hytta (1 byggnad),1854,,,Filipstad,59.92789,13.97705,"Motjärnshyttan, ertssmelterij (4).JPG",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Motjärnshyttan,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013899
1064,21300000013797,Nedre [[Kallsteniigården]] (Bryggaren 1),SE-S,Borgargård (4 byggnader),1860,,,Filipstad,59.71116,14.16993,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Kallsteniigården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013797
1065,21300000013901,[[Rämmens herrgård]] (Rämmen 1:163),SE-S,"Herrgård,Bruksherrgård (8 byggnader)",1757,,,Filipstad,60.0261,14.10986,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Rämmens_herrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013901
1066,21300000013800,[[Storbrohyttan]] (Storbrohyttan 2:30),SE-S,Hytta (2 byggnader),1857,,,Filipstad,59.72029,14.15617,Storbrohyttan v NO.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Storbrohyttan,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013800
1067,21300000013781,[[Borgviks herrgård]] (Borgviksbruk 1:82 o 1:98 o 1:99 f.d. Borgviksbruk 1:1),SE-S,"Herrgård,Bruksherrgård (5 byggnader)",1742,,,Grums,59.35197,12.96109,Borgviks herrgård.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Borgviks_herrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013781
1068,21300000013806,[[Bessemerverket i Hagfors]] (Hagfors 2:61),SE-S,Industrianläggning (1 byggnad),1880,,,Hagfors,60.0315,13.69015,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Bessemerverket_i_Hagfors,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013806
1069,21300000013805,[[Uddeholms herrgård]] (Uddeholm 18:22 f.d. Uddeholm 18:1),SE-S,"Herrgård,Bruksherrgård (5 byggnader)",1823,,,Hagfors,60.0176,13.61875,Uddeholms Herrgård.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Uddeholms_herrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013805
1070,21300000013951,"[[Geijerska gården, Karlstad]] (Almen 15)",SE-S,Borgargård (3 byggnader),1800-talets början,,,Karlstad,59.38,13.49534,Geijerska gården.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Geijerska_gården,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013951
1071,21300000013855,"[[Kvarteret Ugglan 6, Karlstad]] (Ugglan 6)",SE-S,"Bostadshus,Flerbostadshus (1 byggnad)",1903,,,Karlstad,59.38161,13.49579,Ugglan 6.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Kvarteret_Ugglan_6,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013855
1072,21300000013854,"[[Sockerslottet, Karlstad|Ugglan 5]]",SE-S,"Bostadshus,Flerbostadshus (1 byggnad)",1899,,,Karlstad,59.38163,13.49636,Ugglan 5.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Sockerslottet,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013854
1073,21300000013843,[[Alsters herrgård]] (Alsters herrgård 2:1),SE-S,"Herrgård,Bruksherrgård (4 byggnader)",1772,,,Karlstad,59.39844,13.60246,Alsters-herrgård.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Alsters_herrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013843
1074,21300000013808,"[[Biskopsgården, Karlstad]] (Udden 1)",SE-S,Biskopsgård (3 byggnader),1778,,,Karlstad,59.38303,13.50125,"Biskopsgården, Karlstad.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Biskopsgården,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013808
1075,21300000013859,"[[Expositionshuset, Karlstad]] (Styrmannen 3 tidigare Vänershov 10)",SE-S,Expositionshus (1 byggnad),1862,,,Karlstad,59.37679,13.50379,Expositionshuset.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Expositionshuset,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013859
1076,21300000013959,"[[Frimurarelogen, Karlstad]] (Mercurius 4)",SE-S,Ordenshus (1 byggnad),1869,,,Karlstad,59.38021,13.50225,"Frimurarlogen, Karlstad.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Frimurarelogen,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013959
1077,21300000019238,"[[Gamla gymnasiet, Karlstad]] (Falken 7)",SE-S,"Skola,Läroverk (1 byggnad)",1759,,,Karlstad,59.38086,13.50678,Gymnasium Adolpho-Fredericianum.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Gamla_gymnasiet,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000019238
1078,21300000013826,"[[Grevgården, Karlstad]] (Gäddan 15 f.d. Kv Gäddan 9)",SE-S,Borgargård (1 byggnad),1784,,,Karlstad,59.38027,13.49292,"Grevgården, Karlstad (Gäddan 15 f.d. Kv Gäddan 9) -2.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Grevgården,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013826
1079,21300000013902,[[Hammars säteri]] (Hammar 1:31),SE-S,"Herrgård,Säteri (3 byggnader)",1760,,,Karlstad,59.38044,13.80994,HammarsgårdVäse.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Hammars_säteri,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013902
1080,21300000013813,"[[Hypoteksföreningens hus, Karlstad]] (Björnen 5)",SE-S,Hypoteksförening (1 byggnad),1853,,,Karlstad,59.38017,13.49892,"Hypoteksföreningens hus, Karlstad.JPG",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Hypoteksföreningens_hus,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013813
1081,21300000013867,[[Höglunda]] herrgård (Höglunda 1:311 f.d. 1:51),SE-S,"Herrgård,Bruksherrgård (1 byggnad)",1844,,,Karlstad,59.4291,13.23751,Höglunda gård.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Höglunda,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013867
1082,21300000013939,[[Karlstads centralstation]] (Järnvägen 1:1),SE-S,Järnvägsstation (1 byggnad),1869,,,Karlstad,59.37799,13.4991,Karlstad stationshus Edelsvärd.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Karlstads_centralstation,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013939
1083,21300000013833,[[Karlstads teater]] (Teatern 1 f.d. Klara 1:2),SE-S,Teater (1 byggnad),1893,,,Karlstad,59.38206,13.4973,Karlstad Teatern (Värmlandsoperan).JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Karlstads_teater,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013833
1084,21300000013906,[[Ve kronofogdegård]] (Västra Ve 1:5),SE-S,Ämbets- och tjänstemannaboställe (4 byggnader),1800,,,Karlstad,59.41835,13.82693,Ve kronofogdegård1.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Ve_kronofogdegård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013906
1085,21300000013946,"[[Landshövdingegården och doktorsgården, Karlstad]] Almen 19",SE-S,"Ämbets- och tjänstemannaboställe,Residens (3 byggnader)","1752 eller tidigare (Landshövdingegården), 1820 (doktorsgården)",,,Karlstad,59.38008,13.4964,"Landshövdingegården och doktorsgården, Karlstad Almen 19, baksida.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,"Landshövdingegården_och_doktorsgården,_Karlstad",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013946
1086,21300000013868,[[Nors prästgård]] (Nor 1:10),SE-S,"Boställe,Prästgård (1 byggnad)",1780,,,Karlstad,59.41227,13.23692,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Nors_prästgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013868
1087,21300000013829,[[Pihlgrensgården]] (Gäddan 12),SE-S,Borgargård (2 byggnader),1700-talets slut,,,Karlstad,59.38006,13.49451,"Philgrensgården, Karlstad.JPG",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Pihlgrensgården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013829
1088,21300000013832,[[Sandbäckens gård]] (Sandbäcken 1:9),SE-S,"Herrgård,Tjänstebostad (5 byggnader)",1795,,,Karlstad,59.3868,13.49544,Sandbäckensgård1.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Sandbäckens_gård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013832
1089,21300000013815,[[Tingvallagymnasiet]] (Falken 8),SE-S,"Skola,Läroverk (1 byggnad)",1869,,,Karlstad,59.38077,13.50532,Tingvallagymnasiet 2016 01.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Tingvallagymnasiet,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013815
1090,21300000013952,"[[Värmlands museum]] (Cyrillus 1 f.d. Tingvallastaden 1:1, Stg 1413)",SE-S,Museum (1 byggnad),1929,,,Karlstad,59.3853,13.50028,"Värmlands museum, 2011.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Värmlands_museum,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013952
1091,21300000013904,[[Väse prästgård]] (Väse prästgård 1:8 f.d. Väse prästgård 1:1),SE-S,"Boställe,Prästgård (3 byggnader)",1800,,,Karlstad,59.40973,13.84808,Väse prästgård.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Väse_prästgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013904
1092,21300000013831,[[Wermlandsbanken]] (Mercurius 14),SE-S,"Hypoteksförening,Bank (1 byggnad)",1908,,,Karlstad,59.38003,13.50318,"Wermlandsbanken, Karlstad.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Wermlandsbanken,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013831
1093,21300000013907,[[Älvsbacka missionshus]] (Stenåsen 1:14),SE-S,Frikyrka (1 byggnad),1866,,,Karlstad,59.71083,13.67966,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Älvsbacka_missionshus,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013907
1094,21300000013909,[[Apertins herrgård]] (Apertin 3:3 f.d. Apertin 3:2),SE-S,Herrgård (6 byggnader),1600-talets mitt,,,Kil,59.5174,13.36797,Apertins_herrg%C3%A5rd_med_font%C3%A4n.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Apertins_herrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013909
1095,21300000013926,[[Fryksta järnvägsstation]] (Halsmo 1:33),SE-S,Järnvägsstation (1 byggnad),1858,,,Kil,59.52721,13.33123,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Fryksta_järnvägsstation,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013926
1096,21300000013864,[[Kristinehamns stadshotell]] (Tellus 1),SE-S,"Hotell,Stadshotell (1 byggnad)",1879,,,Kristinehamn,59.31004,14.10895,StadshotelletKristinehamn1.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Kristinehamns_stadshotell,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013864
1097,21300000013910,[[Krontorp]]s herrgård (Krontorp 1:5),SE-S,"Herrgård,Bruksherrgård (3 byggnader)","1828 (huvudbyggnad), 1809 (norra flygeln), 1813 (södra flygeln)",,,Kristinehamn,59.16718,14.19932,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Krontorp,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013910
1098,21300000013861,[[Nordenfeldtska gården]] (Nebulosan 8),SE-S,Borgargård (1 byggnad),1771,,,Kristinehamn,59.31064,14.10363,Nordenfeldtska huset.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Nordenfeldtska_gården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013861
1099,21300000013911,[[Värmlands Säby]] herrgård (Säby 1:6),SE-S,Herrgård (5 byggnader),1774,,,Kristinehamn,59.09169,14.14767,Värmland Säby herrgård11.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Värmlands_Säby,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013911
1100,21300000013865,[[Wahlundska gården]] (Vågen 3),SE-S,Borgargård (5 byggnader),1806,,,Kristinehamn,59.30975,14.10514,Wahlundsgården mot torget.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Wahlundska_gården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013865
1101,21300000013912,[[Gustafsviks mejeri]] och [[Österviks kapell]] (Östervik 1:8-9),SE-S,"Kapell,Mejeri,Skola (4 byggnader)",1871,,,Kristinehamn,59.35136,14.07272,Gustafsviks mejeri1.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Gustafsviks_mejeri,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013912
1102,21300000013913,[[Ransäters bruksherrgård]] (Geijersgården 2:1),SE-S,"Herrgård,Bruksherrgård (3 byggnader)",1640,,,Munkfors,59.76632,13.44178,Värmland 2008 001.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Ransäters_bruksherrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013913
1103,21300000013984,[[Munkfors herrgård]] och [[Martinverk]] (Heden 1:44 och 1:6 f.d. stg 1164-1165),SE-S,"Bruk,Herrgård,Bruksherrgård (6 byggnader)",1812,,,Munkfors,59.84623,13.54384,Munkfors-bruk-17.jpg,Munkfors bruk,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Munkfors_herrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013984
1104,21300000013778,[[Alkvetterns herrgård]] (Alkvettern 2:93 f.d. Alkvettern 2:1,SE-S,"Herrgård,Bruksherrgård (8 byggnader)",1809,,,Storfors,59.44101,14.4113,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33625588,2016-06-08 06:51:55,Alkvetterns_herrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013778
